id,artist_name
2398,Carrie Reichardt
2399,Rainer Fetting
2400,Vivek Vilasini
2401,Anne-Katrine Senstad
2402,Roni Horn
2403,Secundino Hernández
2404,Karl Wirsum
2405,Cayla Birk.
2406,Muntean & Rosenblum
2407,Josh Reames
2408,Ellya Zilsky
2409,Susan Hefuna
2410,Caroline Denervaud
2411,jenny Verplanke
2412,Ryan Hewett
2413,Binh Danh
2414,Walter Swennen
2415,Corey Mason
2416,Norio Imai
2417,Lawrence Carroll
2418,Amy Robson
2419,Giacomo Balla
2420,Richard Perry
2421,Rufino Tamayo
2422,Gustav Gurschner
2423,Zhipeng Tan
2424,Bethany Czarnecki
2425,Claire Falkenstein
2426,Richard Hambleton
2427,Saint Clair Cemin
2428,Grazia Varisco
2429,Setdebelleza
2430,Daniel Buren
2431,Omar Ba
2432,SONIC BAD
2433,Hidetoshi Nagasawa
2434,Andy Warhol
2435,Dwinell Grant
2436,"Pierre Jeanneret, "
2437,Mel Kendrick
2438,Massimo Lunardon
2439,Vladislav Markov
2440,Raymond Pettibon
2441,Rero
2442,Laura Van Horne
2443,Karen Kilimnik
2444,Caroline Veith
2445,Doug Argue
2446,George Deem
2447,Ayobola Kekere-ekun
2448,Tatsuo Miyajima 宮島 達男
2449,Matt Kleberg
2450,Poul Kjærholm
2451,JPW3
2452,Paul Kremer
2453,Simon Edery
2454,Gerard Kuijpers
2455,Fabrizio Clerici
2456,William Gear
2457,Lantomo
2458,Bertozzi & Casoni
2459,Gjertrud Hals
2460,Brett Kern
2461,Naihan Li
2462,Alake Shilling
2463,Billy Sullivan
2464,Eero Saarinen
2465,Meszlényi Karl
2466,Ian Collings
2467,Robert Stadler
2468,Becky Kolsrud
2469,Gwyn Hanssen Pigott
2470,TIDE
2471,Jean-Michel Basquiat
2472,Pieter Hugo
2473,Tracey Emin
2474,Michael Deyermond
2475,Daniel Martin Diaz
2476,Keiko Masumoto 桝本佳子
2477,Helen Mirra
2478,George Herms
2479,Masako Inoue
2480,Huguette Arthur Bertrand
2481,Juan Abuela
2482,Walead Beshty
2483,Sigmar Polke
2484,Gui Calil
2485,Cerith Wyn Evans
2486,Robert Gower
2487,Carla Accardi
2488,Zhong Sheng
2489,Wyatt Kahn
2490,Adele Renault
2491,William Gropper
2492,Vicente Rojo
2493,Jadé Fadojutimi
2494,Shara Hughes
2495,Sam Gilliam
2496,Cey Adams
2497,Imanol Castro
2498,TORREGAR
2499,Barbara Kruger
2500,Claudia Hartley
2501,Ernst Barlach
2502,Marisa Takal
2503,Masahisa Fukase
2504,Azzah Sultan
2505,Coco Hall
2506,Justin Liam O'Brien
2507,Richard Orlinski
2508,Matteo Basilé
2509,Stuart Dunkel
2510,Jaimal Odedra
2511,Hom Nguyen
2512,Johan Barrios
2513,Max Beckmann
2514,Carole A. Feuerman
2515,Peter Waite
2516,Ron English
2517,Jonni Cheatwood
2518,Jeffrey Milstein
2519,Neoza Goffin
2520,Isabelle Scheltjens
2521,Pierre Jeanneret
2522,Todd James
2523,Fab 5 Freddy (Fred Brathwaite)
2524,Terry Winters
2525,Robert Lebsack
2526,Misha Kahn
2527,Darby Milbrath
2528,Casey Childs
2529,Fernando Botero
2530,Daniel Domig
2531,Marlene Dumas
2532,Ryan Callanan (RYCA)
2533,Tobia Scarpa
2534,DABSMYLA
2535,Thor Huus
2536,Balthasar Burkhard
2537,Martina Nehrling
2538,Kazuhide Takahama
2539,India Mahdavi
2540,David Yarrow
2541,Jock Sturges
2542,Anders Ruhwald
2543,Thomas Nozkowski
2544,Matt McCormick
2545,Dirk Salz
2546,Ed Ruscha
2547,Kendra Lynn Bulgrin
2548,Chris Succo
2549,Thomas Demand
2550,Matt Shlian
2551,Karl Hartung
2552,Tammy Liu-Haller
2553,Zhang Xiaogang
2554,Joachim Bandau
2555,AIKO
2556,Marcel Alcalá
2557,Tuomas Markunpoika
2558,Ernest Carneado Ferreri
2559,Arno Beck
2560,Josh Brown
2561,Diane Ayott
2562,Aron Wiesenfeld
2563,Loie Hollowell
2564,Ben Nicholson
2565,Harumi Nakashima
2566,Arne Vodder
2567,Peter Robert Keil
2568,Elizabeth Turk
2569,Hayden Kays
2570,Xing Danwen
2571,Richard Nonas
2572,Vicky Barranguet
2573,Yang Jiechang 杨诘苍
2574,Jillian Evelyn
2575,Jan De Vliegher
2576,Ysabel Lemay
2577,Tomohide Ikeya
2578,Walter Dahn
2579,Lisette Van Hoogenhuyze
2580,Minegishi Seikō
2581,Fred Sandback
2582,Lisa Fellerson
2583,Ulrich Rückriem
2584,Electric Coffin
2585,Barry McGee
2586,Raphael Macek
2587,SAB
2588,Olafur Eliasson
2589,Maike Lausen
2590,Warren Platner
2591,Jiří Kolář
2592,Johanna Reich
2593,HuskMitNavn
2594,Yuri Kuper
2595,Patrick Jacobs
2596,Julian Lethbridge
2597,Tyrrell Winston
2598,Jeremy Brown
2599,CHO HYORI
2600,Bill Traylor
2601,Jerkface
2602,Pedro Friedeberg
2603,Ashley Irizarry
2604,Chris McCaw
2605,Rob Pruitt
2606,Arshile Gorky
2607,Daniele Buetti
2608,Jules Leleu
2609,Antoine Poncet
2610,Marina Adams
2611,Katherine Bernhardt
2612,L7M aka Luis Martins
2613,Joaquim Tenreiro
2614,Mary Cassatt
2615,Donald Judd
2616,"Marina Abramović, "
2617,Patrick Wilson
2618,Paolo Icaro
2619,Auguste Rodin
2620,Solveiga Vaitkute
2621,Stephen Edlich
2622,Emma Kohlmann
2623,Yves Crenn
2624,Tom Platt
2625,Vicki Sher
2626,Miyashita Zenji
2627,Anne Siems
2628,SAKE STC
2629,Mehdi Ghadyanloo
2630,Ian Rayer-Smith
2631,Greg Guillemin
2632,Adolf Luther
2633,Elizabeth Langreiter
2634,Thorsten Brinkmann
2635,Ralph Kiggell
2636,Shaikha Al Mazrou
2637,David Benjamin Sherry
2638,Jean Dubuffet
2639,Richard Bernstein
2640,Henri Michaux
2641,Demián Flores
2642,Andrej Dubravsky
2643,Maj-Britt Zelmer Olsen
2644,Herman Leonard
2645,Javier Marin
2646,Joe Wardwell
2647,Annalù Boeretto
2648,John Little
2649,Trish DeMasi
2650,Zhoujie Zhang
2651,Paolo Consorti
2652,James Marshall
2653,Carroll Dunham
2654,Yi Kai
2655,Colin Pearson
2656,Robert Rauschenberg
2657,Eleanor McNair
2658,Nelson Makamo
2659,Françoise Gilot
2660,Claudin Felix
2661,Clare Goodwin
2662,Qin Feng 秦风
2663,Morten Klitgaard
2664,Eung Ho Park
2665,Marcelo Moscheta
2666,Will Ryman
2667,Steve Johnson
2668,Massimo Micheluzzi
2669,David Gerstein
2670,Bortusk Leer
2671,Bates Wilson
2672,Lauren Mabry
2673,Charles Searles
2674,John Kacere
2675,Shoko Fujimori
2676,"CRASH (John ""Crash"" Matos)"
2677,William T. Wiley
2678,Diego Rivera
2679,Manuel Faura
2680,Giuseppe Capogrossi
2681,Sarah Lucas
2682,Byron Browne
2683,Miss Bugs
2684,Petra Rös-Nickel
2685,Holly Addi
2686,Mel Davis
2687,Mohana
2688,Aldo Mondino
2689,Sabino Guisu
2690,Alexej von Jawlensky
2691,Eduardo Chillida
2692,Michele Mikesell
2693,Mokha Laget
2694,Duncan Johnson
2695,Nanan (b. 1978)
2696,Tara Donovan
2697,Henrique Oliveira
2698,Charles Hinman
2699,Jesse Willems
2700,Evgen Copi Gorisek
2701,Nathan Mabry
2702,Study O Portable
2703,Robert Roth
2704,Daisuke Yokota
2705,Goro Suzuki 鈴木五郎
2706,Hiroshi Sugimoto
2707,Mats Bergquist
2708,Malcolm Martin and Gaynor Dowling
2709,Adriana Oliver
2710,Seek One
2711,Amy Genser
2712,William Coggin
2713,Peter McDonald
2714,Piet Stockmans
2715,Fnnch
2716,Brian Dettmer
2717,Pepe López
2718,David E. Peterson
2719,Stefanie Heinze
2720,Mark Jenkins
2721,Matt Gondek
2722,Nigel Hall
2723,Cornelia Schleime
2724,Kon Trubkovich
2725,Bernar Venet
2726,Dion Johnson
2727,Rip Matteson
2728,Sylvia Cohen
2729,Jaynie Crimmins
2730,Giorgio de Chirico
2731,Joseph Eze
2732,AkaCorleone
2733,D'Après Adolphe Mouron Cassandre
2734,Abell Octovan
2735,George Shaw (b. 1966)
2736,Danny Gretscher
2737,"Revok, "
2738,Xianwei Zhu
2739,Alfons Bytautas
2740,Brian Dovie Golden
2741,Lee Ufan
2742,Snik
2743,Alexandra Kordas
2744,Anthony Goicolea
2745,Larry Clark
2746,Jānis Avotins
2747,Guillaume Piechaud
2748,Luis Wells
2749,Roby Dwi Antono
2750,Massimo Vignelli
2751,Kurar
2752,Christine Wang
2753,Sandra Bechtold
2754,YRAK
2755,Wangechi Mutu
2756,Luigi Ontani
2757,Fuzi
2758,Maqbool Fida Husain
2759,Koenraad Dedobbeleer
2760,Jan Hendrix
2761,Nyugen E. Smith
2762,Hueman
2763,Norman Lewis
2764,Ishiuchi Miyako
2765,Budd Hopkins
2766,Yinka Shonibare
2767,Cartrain
2768,Nick Brandt
2769,Vlad Ogay
2770,TM Nicholas
2771,After Pablo Picasso
2772,Raymond Bonilla
2773,Le Corbusier
2774,COOKIE
2775,Maria Lassnig
2776,Joel Sternfeld
2777,Todd Carpenter
2778,Salustiano
2779,Armin Amirian
2780,Steve Pettengell
2781,Robert Lyons
2782,Calori & Maillard
2783,Nicholas Bodde
2784,Nicola Simbari
2785,Jia Yirui
2786,Lee Friedlander
2787,Joana Vasconcelos
2788,Jack Whitten
2789,Nathanael Cox
2790,Stefano Bombardieri
2791,Nicasio Fernandez
2792,Sigve Knutson
2793,Christopher Bucklow
2794,Futura
2795,Sally Michel Avery
2796,Achille and Pier Giacomo Castiglioni
2797,Peter Beard
2798,Adele Howitt
2799,Sylvie Auvray
2800,Ancizar Marin
2801,Brie Ruais
2802,Sadequain
2803,Anna Virnich
2804,Michael Bergt
2805,Agnes Martin
2806,Sarah Morris
2807,Jeff Brouws
2808,Zephira
2809,Erik Renssen
2810,Troika
2811,Jim Dine
2812,Jeff Muhs
2813,Constance Tenvik
2814,Andrea Nassar
2815,Eva Hild
2816,Mirang Wonne
2817,Brian Keith Stephens
2818,Stig Persson
2819,Vito Acconci
2820,Joanna Glazer
2821,Steven Alexander
2822,Tal R
2823,Shepard Fairey
2824,Justin Lyons
2825,Larry Poons
2826,William Kentridge
2827,Nina Murashkina
2828,John M. Armleder
2829,James Ulmer
2830,Aranda\Lasch
2831,Juan Francisco Casas
2832,James Aponovich
2833,Jeanette Pasin Sloan
2834,John Hogan
2835,Bruce R. MacDonald
2836,Stephané Edith Conradie
2837,Thai Mainhard
2838,Kofi Awuyah
2839,Fred Brouard
2840,Liz Nielsen
2841,Hung Liu 刘虹
2842,Pejac
2843,Reynier Leyva Novo
2844,José Luis Cuevas
2845,Damien Hirst
2846,Asger Jorn
2847,Daniela Raytchev
2848,Alex Olson (b.1978)
2849,Nicolas Party
2850,Jamilla Okubo
2851,Claire Fontaine
2852,Frank Thiel
2853,Naama Tsabar
2854,Matt Lambert (b. 1982)
2855,Jaume Plensa
2856,Chun Kwang Young
2857,Chris Ofili
2858,Douglas Gordon
2859,Axel Salto
2860,Koloman Moser
2861,Cornbread
2862,Georges Braque
2863,Ramona Nordal
2864,Ernst Haas
2865,Sam Friedman
